refnis_code,gemeente_naam_nl,gemeente_naam_fr,jaar,periode,nieuwbouw_gebouwen_wonen,nieuwbouw_woningen_totaal,nieuwbouw_appartementen,nieuwbouw_eengezinswoningen,nieuwbouw_oppervlakte_wonen_m2,renovatie_gebouwen_wonen,nieuwbouw_gebouwen_bedrijven,nieuwbouw_volume_bedrijven_m3,renovatie_gebouwen_bedrijven,code_land,code_gewest,code_provincie,code_arrondissement,code_gemeente,geografisch_niveau
1000,BELGIE,BELGIQUE,2014,6,1509,3052,1744,1308,596598,2579,386,2751784,441,1000,,,,,1
1000,BELGIE,BELGIQUE,2014,7,1384,3479,2289,1190,625086,2360,400,3064818,386,1000,,,,,1
1000,BELGIE,BELGIQUE,2014,8,1608,3273,1862,1411,588727,1929,343,2198552,340,1000,,,,,1
1000,BELGIE,BELGIQUE,2014,9,1764,3977,2450,1527,750583,2478,431,3600423,430,1000,,,,,1
1000,BELGIE,BELGIQUE,2014,10,1635,3223,1792,1431,654704,2039,391,2669294,390,1000,,,,,1
1000,BELGIE,BELGIQUE,2014,11,1457,3252,2011,1241,576202,1958,308,2615920,326,1000,,,,,1
1000,BELGIE,BELGIQUE,2014,12,1762,3606,2063,1543,710754,1983,299,1724733,347,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,0,21916,46181,27045,19136,8760645,28172,4276,39295351,5094,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,1,1714,3431,1956,1475,680353,2281,276,3025896,394,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,2,1560,2691,1305,1386,536244,2209,308,2731950,376,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,3,2223,4672,2716,1956,921406,2850,442,5171752,488,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,4,1685,3954,2514,1440,765457,2438,374,3423638,420,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,5,1660,3590,2153,1437,682355,2071,365,3495680,368,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,6,2105,4536,2709,1827,915449,2890,454,4263896,467,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,7,1757,3491,1940,1551,708180,2272,334,2566675,463,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,8,2318,4367,2262,2105,752663,2345,359,2320397,405,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,9,1764,4328,2822,1506,748065,2382,378,2969726,434,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,10,1746,4426,2968,1458,766814,2273,378,4022743,506,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,11,1792,3561,1974,1587,671952,2157,322,2537122,369,1000,,,,,1
1000,BELGIE,BELGIQUE,2015,12,1592,3134,1726,1408,611707,2004,286,2765876,404,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,0,22963,50978,31024,19954,8896443,27232,3983,34004208,5351,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,1,2074,3707,1833,1874,780430,2173,313,3146709,376,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,2,2745,4968,2509,2459,940074,2255,420,4732953,396,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,3,2862,6425,3916,2509,1081003,2400,382,3285655,464,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,4,2521,7717,5618,2099,1290320,2521,347,3609573,464,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,5,1854,4871,3315,1556,810219,2493,346,1942301,509,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,6,1604,3030,1604,1426,539483,2617,369,3191179,500,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,7,1364,2860,1671,1189,521243,2019,309,2119840,410,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,8,1748,4047,2520,1527,704853,2361,330,2526406,465,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,9,1617,3693,2320,1373,590977,2292,351,3325689,508,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,10,1636,3533,2134,1399,616045,2198,289,1763828,500,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,11,1434,2652,1409,1243,478048,1958,273,2649340,378,1000,,,,,1
1000,BELGIE,BELGIQUE,2016,12,1504,3475,2175,1300,543747,1945,254,1710735,381,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,0,22759,49972,30800,19172,8472369,24314,4084,43167221,4108,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,1,1820,3936,2342,1594,688839,2245,300,3387340,459,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,2,1821,3413,1795,1618,609348,2003,258,1775713,358,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,3,2122,4727,2845,1882,845768,2274,392,4926999,434,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,4,1604,3668,2293,1375,644121,1976,308,4274600,407,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,5,1608,4582,3242,1340,792752,2176,398,4448820,497,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,6,1679,4791,3386,1405,821851,2235,416,4708596,507,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,7,1564,2839,1474,1365,481196,1744,311,3801478,216,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,8,1769,2762,1238,1524,506221,1788,358,4031896,232,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,9,2178,4556,2821,1735,768452,2096,354,2678854,260,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,10,2512,5717,3678,2039,937240,2165,402,4838442,292,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,11,2123,4268,2559,1709,696944,1862,306,1956546,249,1000,,,,,1
1000,BELGIE,BELGIQUE,2017,12,1960,4713,3127,1586,679636,1748,281,2337938,198,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,0,28842,62656,38408,24248,10023996,28303,5567,38092921,4059,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,1,2411,4506,2498,2008,744453,2042,368,3306789,247,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,2,2489,5283,3197,2086,862951,2052,406,5204888,279,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,3,3230,7247,4517,2730,1137154,2386,465,3422571,283,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,4,3200,7279,4711,2568,1101408,2670,509,4492190,378,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,5,2832,7784,5585,2199,1189372,2735,508,3332692,397,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,6,2179,4699,2856,1843,772272,2716,426,1702045,363,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,7,2002,4026,2271,1755,691696,2420,406,2275996,329,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,8,1933,3635,1938,1697,622916,2208,396,2582442,367,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,9,2070,4149,2351,1798,657594,2468,483,2068545,364,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,10,2186,4815,2972,1843,777281,2315,610,4300310,382,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,11,2184,4655,2754,1901,756065,2364,511,3072243,371,1000,,,,,1
1000,BELGIE,BELGIQUE,2018,12,2126,4578,2758,1820,710835,1927,479,2332211,299,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,0,27549,57821,33725,24096,9009492,27976,6534,36866247,3770,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,1,2126,4070,2179,1891,644206,2225,520,2759272,260,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,2,2009,3852,2083,1769,605828,2039,476,3255126,288,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,3,2490,4684,2483,2201,824813,2435,516,3383026,303,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,4,2438,5639,3514,2125,832331,2446,474,2333094,323,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,5,2090,4357,2538,1819,701353,2551,571,2576872,329,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,6,2266,4550,2573,1977,719548,2356,595,3713746,349,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,7,2550,5481,3229,2252,852017,2684,660,3403159,369,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,8,2213,4550,2621,1929,726140,2276,511,2322565,298,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,9,2474,6127,3991,2136,906994,2388,574,2870710,346,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,10,2404,5862,3807,2055,837534,2235,577,3790655,314,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,11,2161,4463,2581,1882,687868,2145,521,3508433,283,1000,,,,,1
1000,BELGIE,BELGIQUE,2019,12,2328,4186,2126,2060,670859,2196,539,2949589,308,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,0,28687,56579,31536,25043,8788637,29504,6405,32631484,3611,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,1,2608,4230,1892,2338,715615,2528,511,2153690,295,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,2,2436,4279,2117,2162,688703,2294,462,3333934,243,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,3,3214,6407,3589,2818,1002500,2928,633,3061166,352,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,4,2176,4833,2956,1877,734928,2069,454,2439024,234,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,5,1736,3825,2343,1482,599773,1792,372,1567113,227,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,6,2296,4411,2394,2017,692715,2840,554,3156386,313,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,7,2225,4423,2469,1954,653193,2491,560,3152433,330,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,8,2445,4642,2533,2109,715132,2513,489,2185337,297,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,9,2313,4279,2260,2019,667218,2683,629,3376208,347,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,10,2623,5366,3100,2266,796836,2617,706,3710686,386,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,11,2231,4837,2896,1941,750909,2250,476,2035683,298,1000,,,,,1
1000,BELGIE,BELGIQUE,2020,12,2384,5047,2987,2060,771114,2499,559,2459824,289,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,0,31937,61988,33713,28275,9819154,34370,6639,35303066,3960,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,1,2560,5306,3053,2253,790611,2521,449,2458866,269,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,2,2440,4489,2332,2157,728997,2563,464,3178067,284,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,3,3570,6278,3079,3199,1029622,3461,711,3679505,404,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,4,2682,5080,2729,2351,784510,2861,544,3181572,284,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,5,2701,5111,2727,2384,804381,3078,569,3531108,332,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,6,2974,6420,3805,2615,968905,3499,648,2917521,388,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,7,2555,5518,3276,2242,905979,3031,552,2744339,347,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,8,2491,4197,1974,2223,702563,2934,516,2434029,344,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,9,2576,4780,2465,2315,750568,2932,529,2003045,309,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,10,2568,5168,2912,2256,799720,2783,586,3069086,353,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,11,2478,4547,2340,2207,754382,2233,502,3060634,322,1000,,,,,1
1000,BELGIE,BELGIQUE,2021,12,2342,5094,3021,2073,798916,2474,569,3045294,324,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,0,28785,54495,28883,25612,8677066,29607,5929,28673865,3680,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,1,2518,4272,1998,2274,727138,2576,470,2250310,305,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,2,2456,4397,2196,2201,703571,2329,455,2382571,275,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,3,3513,6336,3154,3182,995806,2880,571,2573824,313,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,4,2250,4301,2315,1986,685101,2351,452,2201688,293,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,5,2729,5423,3032,2391,836709,2872,567,3000823,370,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,6,2399,4388,2251,2137,714580,2683,540,2642543,327,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,7,1965,3744,1998,1746,597820,2360,464,1952581,250,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,8,2469,4484,2285,2199,714719,2447,484,2388344,340,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,9,2279,4724,2701,2023,731091,2472,498,1956868,316,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,10,2251,4480,2479,2001,687603,2349,523,2300592,297,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,11,1923,3998,2301,1697,652877,2096,412,2065338,295,1000,,,,,1
1000,BELGIE,BELGIQUE,2022,12,2033,3948,2173,1775,630051,2192,493,2958383,299,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,0,25484,50687,28153,22534,7935952,27395,5495,31272843,3432,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,1,2275,4603,2563,2040,720321,2328,409,2197126,269,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,2,2115,4159,2256,1903,670864,2041,363,2303318,240,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,3,2671,4616,2217,2399,728975,2586,448,2315869,307,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,4,2024,3822,2036,1786,624193,2174,497,2330247,250,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,5,2089,4381,2552,1829,733090,2419,459,2088802,303,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,6,2160,4739,2842,1897,686947,2609,497,2948760,332,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,7,1928,4308,2681,1627,637057,2288,437,1858050,277,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,8,1695,2677,1141,1536,477469,2153,443,2074805,309,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,9,2096,4148,2299,1849,605627,2356,461,2380067,273,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,10,2446,5359,3219,2140,793739,2226,535,3262392,319,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,11,2003,3658,1861,1797,612503,2094,431,2578497,266,1000,,,,,1
1000,BELGIE,BELGIQUE,2023,12,1982,4217,2486,1731,645167,2121,515,4934910,287,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,0,21582,44137,25129,19008,6951661,26396,5330,28199982,3621,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,1,1759,3639,2092,1547,570838,2097,391,1897766,305,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,2,1730,3839,2311,1528,656665,2061,410,2295039,272,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,3,2069,4318,2475,1843,628276,2459,477,2717936,328,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,4,1897,4165,2482,1683,642947,2316,416,1846480,298,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,5,1706,3253,1764,1489,505774,2223,429,1709859,346,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,6,1918,3905,2222,1683,607679,2336,471,3366940,301,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,7,1778,3901,2333,1568,625558,2351,456,3107977,332,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,8,1610,3123,1713,1410,510384,2060,425,1475817,255,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,9,1856,3795,2189,1606,571045,2371,489,3087028,338,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,10,1735,3476,1942,1534,570985,2253,477,2400257,330,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,11,1829,3462,1849,1613,535915,2003,472,2232487,277,1000,,,,,1
1000,BELGIE,BELGIQUE,2024,12,1694,3261,1757,1504,525596,1866,417,2062396,240,1000,,,,,1
1000,BELGIE,BELGIQUE,2025,1,1649,3156,1661,1495,483804,2107,461,1889197,262,1000,,,,,1
1000,BELGIE,BELGIQUE,2025,2,1656,3259,1792,1467,490249,1957,357,2463992,259,1000,,,,,1
1000,BELGIE,BELGIQUE,2025,3,1841,3136,1476,1660,522420,2216,389,1706063,296,1000,,,,,1
1000,BELGIE,BELGIQUE,2025,4,1746,3901,2378,1523,579453,2061,465,3512014,291,1000,,,,,1
1000,BELGIE,BELGIQUE,2025,5,1739,3210,1646,1564,491382,2103,358,1524490,283,1000,,,,,1
1000,BELGIE,BELGIQUE,2025,6,1892,3498,1776,1722,559034,2188,464,2249965,315,1000,,,,,1
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,0,23867,34072,11768,22304,6690197,13143,5146,30839857,3751,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,1,1675,2324,752,1572,470948,822,396,1801854,272,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,2,1965,2560,712,1848,516836,1085,399,1733594,327,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,3,2173,3448,1434,2014,655649,1097,420,2446364,319,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,4,2395,3029,756,2273,663999,1240,502,3722386,337,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,5,2197,3252,1221,2031,649756,1177,428,1972864,299,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,6,2257,3408,1298,2110,649095,1335,492,2829107,338,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,7,2885,3620,884,2736,667000,1264,477,3915648,335,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,8,1594,2215,724,1491,463297,1059,439,2295864,295,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,9,1950,2860,1037,1823,561107,1266,466,2942362,344,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,10,1772,2559,925,1634,513732,1168,451,3298643,352,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,11,1280,2163,976,1187,395649,779,333,1526718,215,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1996,12,1724,2634,1049,1585,483129,851,343,2354453,318,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,0,22630,33028,12064,20964,6605210,12740,4466,29521203,3613,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,1,1473,2132,761,1371,413131,697,338,1544270,231,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,2,1461,2006,661,1345,428936,820,366,1930470,289,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,3,1576,2323,866,1457,463115,906,377,2618639,297,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,4,1899,2649,858,1791,534528,1168,358,1708559,278,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,5,1618,2320,813,1507,484150,1018,285,1803209,289,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,6,2303,2967,800,2167,651660,1373,453,3120079,358,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,7,1994,2672,837,1835,565354,1295,416,2646840,351,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,8,1575,2081,600,1481,410740,966,335,3375713,270,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,9,1893,3167,1409,1758,602456,1188,401,3693338,309,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,10,1788,2758,1104,1654,534323,1191,376,2321402,339,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,11,1817,2659,980,1679,552103,1003,397,2506034,293,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1997,12,3233,5294,2375,2919,964714,1115,364,2252650,309,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,0,16719,25658,10296,15362,5330523,14652,4440,31739122,3779,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,1,727,1145,479,666,251476,739,226,1492113,195,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,2,1121,1586,560,1026,366929,1122,375,2062720,326,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,3,1665,2614,1106,1508,541045,1516,468,2515671,372,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,4,1401,2239,947,1292,482529,1278,376,4086742,281,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,5,1415,1912,597,1315,411862,1261,391,1890429,314,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,6,2058,2907,979,1928,600617,1559,432,2848983,394,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,7,1544,2496,1085,1411,492362,1349,373,3666132,327,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,8,1379,2345,1080,1265,455626,1181,334,2384897,308,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,9,1402,2280,1007,1273,460629,1265,389,4016728,313,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,10,1313,2018,823,1195,412558,1115,357,2733449,303,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,11,1296,1920,733,1187,396805,1135,356,2394466,322,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1998,12,1398,2196,900,1296,458085,1132,363,1646792,324,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,0,19136,29705,12100,17605,6249861,16150,4438,39485283,4474,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,1,1288,2044,857,1187,432355,946,256,1490303,233,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,2,1563,2242,804,1438,480024,1134,321,3869228,319,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,3,1971,3106,1277,1829,663858,1569,429,4055670,455,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,4,1496,2148,760,1388,468846,1510,386,4415736,362,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,5,1481,2240,865,1375,479015,1500,363,2340980,377,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,6,1819,2747,1049,1698,603486,1676,424,2835130,432,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,7,1479,2397,1046,1351,493730,1333,326,2448869,351,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,8,1635,2591,1096,1495,550067,1350,384,3888887,374,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,9,1511,2531,1168,1363,521155,1338,398,2777999,420,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,10,1547,2510,1100,1410,505921,1317,370,3940778,408,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,11,1388,2057,777,1280,420276,1140,353,2452230,323,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,1999,12,1958,3092,1301,1791,631128,1337,428,4969473,420,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,0,17552,29099,13116,15983,5933189,16689,3883,35193268,4397,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,1,1390,2092,805,1287,455404,1222,312,2379206,352,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,2,1597,2617,1177,1440,547622,1556,331,3136197,403,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,3,1842,2794,1101,1693,575906,1532,304,2979898,371,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,4,1396,2455,1188,1267,510709,1470,316,3054323,377,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,5,1671,2319,761,1558,501852,1657,363,2646270,362,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,6,1385,2383,1143,1240,500983,1594,347,2618841,402,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,7,1632,2513,1015,1498,492092,1305,357,2710342,392,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,8,1313,2553,1374,1179,471353,1373,318,3821619,358,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,9,1300,2341,1175,1166,503961,1204,255,1914312,331,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,10,1431,2540,1247,1293,519240,1435,369,3361999,427,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,11,1397,2370,1075,1295,427173,1121,308,2633808,321,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2000,12,1198,2122,1055,1067,426894,1220,303,3936453,301,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,0,16684,28284,13296,14988,5827540,16405,3575,37729726,4152,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,1,1292,2301,1154,1147,458031,1167,290,1977610,322,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,2,1434,2512,1252,1260,512057,1347,350,3609518,408,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,3,1660,3145,1668,1477,604919,1539,351,3316017,394,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,4,1837,2741,1041,1700,589011,1577,300,3141894,382,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,5,1455,2548,1236,1312,526981,1637,299,2529456,329,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,6,1315,1987,799,1188,450468,1473,340,4001490,331,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,7,1642,2281,767,1514,472746,1478,302,3561716,353,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,8,1069,2016,1060,956,395490,1312,303,2845192,332,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,9,1209,2434,1373,1061,476078,1262,259,4571525,363,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,10,1586,2637,1218,1419,545870,1544,325,3350213,369,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,11,1122,1831,822,1009,415570,1088,229,2537615,280,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2001,12,1063,1851,906,945,380319,981,227,2287480,289,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2002,0,16177,30006,15609,14397,5808893,17404,3067,25381887,4551,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2002,1,1125,1839,821,1018,383600,1157,232,2068117,290,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2002,2,1414,2609,1358,1251,505737,1337,270,2409911,338,1000,2000,,,,2
2000,VLAAMS GEWEST,REGION FLAMANDE,2002,3,1347,2417,1218,1199,495066,1314,234,1188955,332,1000,2000,,,,2
